Cell	Coordinate_1(m)	Coordinate_2(m)	Uave(m/s)	Depth(m)	m-index	Tau(Pa)
Cell_2246	1.987951807	-0.64008	0.054279743	0.114272563	0.14285714285714285	0.010552157797901677
Cell_2247	1.987951807	-0.70104	0.051814775	0.118221007	0.14285714285714285	0.009571714385054218
Cell_2248	1.987951807	-0.762	0.049721268	0.119130565	0.14285714285714285	0.008834745302049779
Cell_2249	1.987951807	-0.82296	0.04813391	0.119143909	0.14285714285714285	0.008310003147347826
Cell_2250	1.987951807	-0.88392	0.047199863	0.11914547	0.14285714285714285	0.008009875981696406
Cell_2251	2.048192771	0.88392	0.453244741	0.11934088	0.14285714285714285	0.8190178966422429
Cell_2252	2.048192771	0.82296	0.461846832	0.119347578	0.14285714285714285	0.8540729001218371
Cell_2253	2.048192771	0.762	0.467335098	0.119328405	0.14285714285714285	0.8743275196703637
Cell_2254	2.048192771	0.70104	0.470622103	0.119308845	0.14285714285714285	0.8875349128431881
Cell_2255	2.048192771	0.64008	0.472703431	0.119251575	0.14285714285714285	0.8960532885623091
Cell_2256	2.048192771	0.57912	0.473928862	0.119157419	0.14285714285714285	0.9028790313853166
Cell_2257	2.048192771	0.51816	0.473556284	0.118858166	0.14285714285714285	0.9004055053766981
Cell_2258	2.048192771	0.4572	0.471507971	0.11827483	0.14285714285714285	0.8934627138308573
Cell_2259	2.048192771	0.39624	0.467425116	0.118042055	0.14285714285714285	0.8775770463700716
Cell_2260	2.048192771	0.33528	0.460201918	0.118133613	0.14285714285714285	0.8487082796527479
Cell_2261	2.048192771	0.27432	0.449255489	0.117704541	0.14285714285714285	0.8070965396255909
Cell_2262	2.048192771	0.21336	0.432685682	0.117933992	0.14285714285714285	0.744389490670857
Cell_2263	2.048192771	0.1524	0.409641123	0.11758159	0.14285714285714285	0.662761198987358
Cell_2264	2.048192771	0.09144	0.378646214	0.117478358	0.14285714285714285	0.5601444712553694
Cell_2265	2.048192771	0.03048	0.339149938	0.117741761	0.14285714285714285	0.44206221057762973
Cell_2266	2.048192771	-0.03048	0.292092469	0.117379312	0.14285714285714285	0.32138022239620045
Cell_2267	2.048192771	-0.09144	0.237952596	0.117594864	0.14285714285714285	0.20750560436384083
Cell_2268	2.048192771	-0.1524	0.17993686	0.117861105	0.14285714285714285	0.11503451122630343
Cell_2269	2.048192771	-0.21336	0.121013207	0.117799986	0.14285714285714285	0.050766233750095396
Cell_2270	2.048192771	-0.27432	0.065785334	0.11737775	0.14285714285714285	0.015149423345516484
Cell_2271	2.048192771	-0.33528	0.024030192	0.117460098	0.14285714285714285	0.0024670345268756086
Cell_2272	2.048192771	-0.39624	0.025918195	0.1177667	0.14285714285714285	0.0028146156138908786
Cell_2273	2.048192771	-0.4572	0.042725022	0.117531725	0.14285714285714285	0.006670316902419817
Cell_2274	2.048192771	-0.51816	0.05022346	0.117328214	0.14285714285714285	0.0090413072947595
Cell_2275	2.048192771	-0.57912	0.051873537	0.116994762	0.14285714285714285	0.009620769760121172
Cell_2276	2.048192771	-0.64008	0.050975932	0.117269276	0.14285714285714285	0.009300590612134105
Cell_2277	2.048192771	-0.70104	0.04937666	0.118738416	0.14285714285714285	0.008728301745854662
Cell_2278	2.048192771	-0.762	0.047760887	0.119229552	0.14285714285714285	0.00818756081631233
Cell_2279	2.048192771	-0.82296	0.0465672	0.119232521	0.14285714285714285	0.0078069364622883105
Cell_2280	2.048192771	-0.88392	0.045855154	0.119233484	0.14285714285714285	0.007584327496167362
Cell_2281	2.108433735	0.88392	0.450478955	0.119411778	0.14285714285714285	0.8082406165812926
Cell_2282	2.108433735	0.82296	0.459082213	0.11941919	0.14285714285714285	0.8415280828750884
Cell_2283	2.108433735	0.762	0.464545024	0.119401201	0.14285714285714285	0.8630733887593113
Cell_2284	2.108433735	0.70104	0.467716701	0.119387155	0.14285714285714285	0.8773108571129307
Cell_2285	2.108433735	0.64008	0.469358204	0.119354008	0.14285714285714285	0.8823596320054835
Cell_2286	2.108433735	0.57912	0.469794407	0.119310795	0.14285714285714285	0.8842062709775329
Cell_2287	2.108433735	0.51816	0.468484635	0.119277336	0.14285714285714285	0.8790319906734313
Cell_2288	2.108433735	0.4572	0.465162617	0.119242271	0.14285714285714285	0.8658714626912211
Cell_2289	2.108433735	0.39624	0.459877733	0.119267316	0.14285714285714285	0.8449680810013095
Cell_2290	2.108433735	0.33528	0.451755666	0.119322535	0.14285714285714285	0.8147810908519542
Cell_2291	2.108433735	0.27432	0.440450566	0.119265262	0.14285714285714285	0.7705852418979334
Cell_2292	2.108433735	0.21336	0.423455538	0.119305098	0.14285714285714285	0.7083447183008237
Cell_2293	2.108433735	0.1524	0.400391912	0.119329873	0.14285714285714285	0.6282985884564473
Cell_2294	2.108433735	0.09144	0.370011594	0.119346553	0.14285714285714285	0.5314178899129477
Cell_2295	2.108433735	0.03048	0.331648931	0.119294189	0.14285714285714285	0.4196934408103192
Cell_2296	2.108433735	-0.03048	0.286110527	0.119307224	0.14285714285714285	0.3059511121622779
Cell_2297	2.108433735	-0.09144	0.233954393	0.119337183	0.14285714285714285	0.1992848422868197
Cell_2298	2.108433735	-0.1524	0.177724468	0.119351659	0.14285714285714285	0.11167699398289825
Cell_2299	2.108433735	-0.21336	0.120326643	0.119339648	0.14285714285714285	0.0499930908806313
Cell_2300	2.108433735	-0.27432	0.067001037	0.119243324	0.14285714285714285	0.015627815025449326
Cell_2301	2.108433735	-0.33528	0.026074297	0.119282173	0.14285714285714285	0.0028349797874582293
Cell_2302	2.108433735	-0.39624	0.024724559	0.119287735	0.14285714285714285	0.0025834032778875413
Cell_2303	2.108433735	-0.4572	0.040828893	0.119235465	0.14285714285714285	0.0061064051573660755
Cell_2304	2.108433735	-0.51816	0.048197377	0.119250137	0.14285714285714285	0.00832863867294884
Cell_2305	2.108433735	-0.57912	0.049592971	0.119258283	0.14285714285714285	0.008789219704395878
Cell_2306	2.108433735	-0.64008	0.048546949	0.119237372	0.14285714285714285	0.008443107429907344
Cell_2307	2.108433735	-0.70104	0.047058819	0.119306613	0.14285714285714285	0.007961219474088605
Cell_2308	2.108433735	-0.762	0.045806053	0.119323039	0.14285714285714285	0.0075675768215435636
Cell_2309	2.108433735	-0.82296	0.044896116	0.119322214	0.14285714285714285	0.007288280125065058
Cell_2310	2.108433735	-0.88392	0.044382294	0.119322746	0.14285714285714285	0.007133530478506962
Cell_2311	2.168674699	0.88392	0.447669274	0.119489409	0.14285714285714285	0.7973565492737428
Cell_2312	2.168674699	0.82296	0.45626527	0.119498629	0.14285714285714285	0.8303772025822503
Cell_2313	2.168674699	0.762	0.461666082	0.119486267	0.14285714285714285	0.8515195171075995
Cell_2314	2.168674699	0.70104	0.464701595	0.119483254	0.14285714285714285	0.8635109745137114
Cell_2315	2.168674699	0.64008	0.466005643	0.119475617	0.14285714285714285	0.8687060064162224
Cell_2316	2.168674699	0.57912	0.465894619	0.119476936	0.14285714285714285	0.8682616834167595
Cell_2317	2.168674699	0.51816	0.464035516	0.119508339	0.14285714285714285	0.8608182594425068
Cell_2318	2.168674699	0.4572	0.460222198	0.119565742	0.14285714285714285	0.8456765299587363
Cell_2319	2.168674699	0.39624	0.454784265	0.119617127	0.14285714285714285	0.8243878215808353
Cell_2320	2.168674699	0.33528	0.446828432	0.11965606	0.14285714285714285	0.7938222517634428
Cell_2321	2.168674699	0.27432	0.435209459	0.119673063	0.14285714285714285	0.7503392716711109
Cell_2322	2.168674699	0.21336	0.418720464	0.11969157	0.14285714285714285	0.6908265515531311
Cell_2323	2.168674699	0.1524	0.395855332	0.119701497	0.14285714285714285	0.6125704625249474
Cell_2324	2.168674699	0.09144	0.366047826	0.119690989	0.14285714285714285	0.518000584599394
Cell_2325	2.168674699	0.03048	0.328899	0.119657798	0.14285714285714285	0.4118897623629951
Cell_2326	2.168674699	-0.03048	0.28418595	0.119625209	0.14285714285714285	0.30132603081167375
Cell_2327	2.168674699	-0.09144	0.233306659	0.119580973	0.14285714285714285	0.1979937381228178
Cell_2328	2.168674699	-0.1524	0.178219215	0.119533147	0.14285714285714285	0.112276852404005
Cell_2329	2.168674699	-0.21336	0.121712706	0.119493597	0.14285714285714285	0.05115253702319035
Cell_2330	2.168674699	-0.27432	0.069323753	0.119464023	0.14285714285714285	0.016687472279811735
Cell_2331	2.168674699	-0.33528	0.028695151	0.119443885	0.14285714285714285	0.0033511652038423845
Cell_2332	2.168674699	-0.39624	0.023842474	0.119433793	0.14285714285714285	0.002423288819049052
Cell_2333	2.168674699	-0.4572	0.03897264	0.119427672	0.14285714285714285	0.005599283580727457
Cell_2334	2.168674699	-0.51816	0.046028609	0.119424023	0.14285714285714285	0.007635715609367286
Cell_2335	2.168674699	-0.57912	0.047274613	0.119420738	0.14285714285714285	0.008027947451701416
Cell_2336	2.168674699	-0.64008	0.046224794	0.119416575	0.14285714285714285	0.007696300825939414
Cell_2337	2.168674699	-0.70104	0.044894507	0.119413301	0.14285714285714285	0.007286303366769226
Cell_2338	2.168674699	-0.762	0.043952759	0.119411356	0.14285714285714285	0.00700297936501562
Cell_2339	2.168674699	-0.82296	0.043322995	0.119408679	0.14285714285714285	0.006816733770798599
Cell_2340	2.168674699	-0.88392	0.042987167	0.119408734	0.14285714285714285	0.0067184394910665525
Cell_2341	2.228915663	0.88392	0.444882369	0.119570973	0.14285714285714285	0.7866271332085283
Cell_2342	2.228915663	0.82296	0.453484035	0.119581482	0.14285714285714285	0.8194395546084042
Cell_2343	2.228915663	0.762	0.458856429	0.119574222	0.14285714285714285	0.8403127804284316
Cell_2344	2.228915663	0.70104	0.461844289	0.119578374	0.14285714285714285	0.8520206777241841
Cell_2345	2.228915663	0.64008	0.46305294	0.119582031	0.14285714285714285	0.8567761218746779
Cell_2346	2.228915663	0.57912	0.462839788	0.119595223	0.14285714285714285	0.8559043412086004
Cell_2347	2.228915663	0.51816	0.461112769	0.119626177	0.14285714285714285	0.8490408778618916
Cell_2348	2.228915663	0.4572	0.457669388	0.1196719	0.14285714285714285	0.8354728389467404
Cell_2349	2.228915663	0.39624	0.452535322	0.119707062	0.14285714285714285	0.8155232876129292
Cell_2350	2.228915663	0.33528	0.444817273	0.119732173	0.14285714285714285	0.786058098089574
Cell_2351	2.228915663	0.27432	0.433340833	0.119751558	0.14285714285714285	0.7433226550903086
Cell_2352	2.228915663	0.21336	0.417135919	0.119758911	0.14285714285714285	0.6851261298252389
Cell_2353	2.228915663	0.1524	0.394731775	0.119759594	0.14285714285714285	0.6087623600116846
Cell_2354	2.228915663	0.09144	0.365395967	0.119747141	0.14285714285714285	0.5159514814551237
Cell_2355	2.228915663	0.03048	0.328679119	0.119722621	0.14285714285714285	0.4112317967860269
Cell_2356	2.228915663	-0.03048	0.284619246	0.119695735	0.14285714285714285	0.3022540031519842
Cell_2357	2.228915663	-0.09144	0.234287815	0.119662209	0.14285714285714285	0.19972313702712186
Cell_2358	2.228915663	-0.1524	0.179553803	0.119630219	0.14285714285714285	0.11401418929101662
Cell_2359	2.228915663	-0.21336	0.123426917	0.119603874	0.14285714285714285	0.05261629139961552
Cell_2360	2.228915663	-0.27432	0.071662617	0.119582888	0.14285714285714285	0.01779541065543509
Cell_2361	2.228915663	-0.33528	0.030771417	0.119564557	0.14285714285714285	0.003785993903895874
Cell_2362	2.228915663	-0.39624	0.022481041	0.119551544	0.14285714285714285	0.002185811546156344
Cell_2363	2.228915663	-0.4572	0.036663161	0.119539178	0.14285714285714285	0.0050010112857274275
Cell_2364	2.228915663	-0.51816	0.04330914	0.119529885	0.14285714285714285	0.006810820938928075
Cell_2365	2.228915663	-0.57912	0.044354791	0.119521048	0.14285714285714285	0.007121494125383529
Cell_2366	2.228915663	-0.64008	0.043445884	0.11951368	0.14285714285714285	0.006851817052544854
Cell_2367	2.228915663	-0.70104	0.042459501	0.119506511	0.14285714285714285	0.006564034283746266
Cell_2368	2.228915663	-0.762	0.04189334	0.11950242	0.14285714285714285	0.006401987719030242
Cell_2369	2.228915663	-0.82296	0.04154064	0.119498108	0.14285714285714285	0.006302102275803067
Cell_2370	2.228915663	-0.88392	0.041359417	0.119497784	0.14285714285714285	0.006251062984436175
Cell_2371	2.289156627	0.88392	0.442188134	0.119653667	0.14285714285714285	0.7763237875785387
Cell_2372	2.289156627	0.82296	0.450810348	0.119664367	0.14285714285714285	0.8089890482305832
Cell_2373	2.289156627	0.762	0.456197904	0.119659785	0.14285714285714285	0.8297764880621747
Cell_2374	2.289156627	0.70104	0.459212156	0.119666175	0.14285714285714285	0.8415061107706154
Cell_2375	2.289156627	0.64008	0.46045081	0.119671618	0.14285714285714285	0.8463447712385669
Cell_2376	2.289156627	0.57912	0.460293868	0.119683355	0.14285714285714285	0.8457021458306713
Cell_2377	2.289156627	0.51816	0.458763181	0.119702135	0.14285714285714285	0.8396747474936674
Cell_2378	2.289156627	0.4572	0.455644578	0.119727878	0.14285714285714285	0.8274846006194939
Cell_2379	2.289156627	0.39624	0.450717718	0.119748959	0.14285714285714285	0.809903622545703
Cell_2380	2.289156627	0.33528	0.443139546	0.119766572	0.14285714285714285	0.7796719160352625
Cell_2381	2.289156627	0.27432	0.431834362	0.119781454	0.14285714285714285	0.7377519033122064
Cell_2382	2.289156627	0.21336	0.415772889	0.119789086	0.14285714285714285	0.6802943123702206
Cell_2383	2.289156627	0.1524	0.393630203	0.119791892	0.14285714285714285	0.6060894472649555
Cell_2384	2.289156627	0.09144	0.36459343	0.119788362	0.14285714285714285	0.5134722726670801
Cell_2385	2.289156627	0.03048	0.32821273	0.119779317	0.14285714285714285	0.40992362424022327
Cell_2386	2.289156627	-0.03048	0.28460558	0.119766806	0.14285714285714285	0.302168253264116
Cell_2387	2.289156627	-0.09144	0.23467959	0.119749763	0.14285714285714285	0.2003879691390321
Cell_2388	2.289156627	-0.1524	0.180292426	0.119730884	0.14285714285714285	0.11496868701451403
Cell_2389	2.289156627	-0.21336	0.124582735	0.119711444	0.14285714285714285	0.053577755042707495
Cell_2390	2.289156627	-0.27432	0.073363481	0.11969134	0.14285714285714285	0.018623705330311057
Cell_2391	2.289156627	-0.33528	0.032152183	0.119671072	0.14285714285714285	0.004087369575725085
Cell_2392	2.289156627	-0.39624	0.021977037	0.119653908	0.14285714285714285	0.002100329132465776
Cell_2393	2.289156627	-0.4572	0.034853582	0.119637479	0.14285714285714285	0.004707423726666853
Cell_2394	2.289156627	-0.51816	0.040776552	0.119622343	0.14285714285714285	0.00608663633080094
Cell_2395	2.289156627	-0.57912	0.041655766	0.119608726	0.14285714285714285	0.006333080492818939
Cell_2396	2.289156627	-0.64008	0.041072612	0.119597283	0.14285714285714285	0.006169347502385874
Cell_2397	2.289156627	-0.70104	0.040584773	0.119587205	0.14285714285714285	0.0060340505144658866
Cell_2398	2.289156627	-0.762	0.040421427	0.11958106	0.14285714285714285	0.0059891240723691595
Cell_2399	2.289156627	-0.82296	0.040351873	0.119575299	0.14285714285714285	0.005970087095477535
Cell_2400	2.289156627	-0.88392	0.040307147	0.119574603	0.14285714285714285	0.005957821896098051
Cell_2401	2.34939759	0.88392	0.439533682	0.119733516	0.14285714285714285	0.7662448584489037
Cell_2402	2.34939759	0.82296	0.44819011	0.119743612	0.14285714285714285	0.7988208335812971
Cell_2403	2.34939759	0.762	0.453618961	0.119740057	0.14285714285714285	0.8196287881557791
Cell_2404	2.34939759	0.70104	0.456695397	0.119746292	0.14285714285714285	0.83152367961446
Cell_2405	2.34939759	0.64008	0.457999209	0.119750781	0.14285714285714285	0.8365901069958563
Cell_2406	2.34939759	0.57912	0.45791611	0.1197597	0.14285714285714285	0.8362453767898035
Cell_2407	2.34939759	0.51816	0.456504705	0.119771415	0.14285714285714285	0.8307297532656638
Cell_2408	2.34939759	0.4572	0.453555481	0.11978719	0.14285714285714285	0.8192856415298436
Cell_2409	2.34939759	0.39624	0.448738051	0.119801494	0.14285714285714285	0.8007896644221898
Cell_2410	2.34939759	0.33528	0.441252151	0.119815156	0.14285714285714285	0.7738645248670861
Cell_2411	2.34939759	0.27432	0.430070252	0.119827592	0.14285714285714285	0.7312376674496333
Cell_2412	2.34939759	0.21336	0.414129976	0.119836843	0.14285714285714285	0.6744730373551134
Cell_2413	2.34939759	0.1524	0.392197702	0.119843913	0.14285714285714285	0.6002938765460767
Cell_2414	2.34939759	0.09144	0.363449487	0.119847565	0.14285714285714285	0.5099488672745341
Cell_2415	2.34939759	0.03048	0.327446427	0.119847697	0.14285714285714285	0.40780486689914475
Cell_2416	2.34939759	-0.03048	0.284303818	0.119844913	0.14285714285714285	0.30142423920561634
Cell_2417	2.34939759	-0.09144	0.234857128	0.119838305	0.14285714285714285	0.20066479302452275
Cell_2418	2.34939759	-0.1524	0.180930823	0.119828916	0.14285714285714285	0.11579369088082249
Cell_2419	2.34939759	-0.21336	0.125769736	0.119818159	0.14285714285714285	0.05460941782521637
Cell_2420	2.34939759	-0.27432	0.075087951	0.119805213	0.14285714285714285	0.019483549427023815
Cell_2421	2.34939759	-0.33528	0.033468182	0.119789422	0.14285714285714285	0.004383540815141354
Cell_2422	2.34939759	-0.39624	0.020191542	0.119773936	0.14285714285714285	0.0018106101371387399
Cell_2423	2.34939759	-0.4572	0.031563273	0.119751511	0.14285714285714285	0.003956589015863269
Cell_2424	2.34939759	-0.51816	0.036696363	0.119730678	0.14285714285714285	0.005007243875027225
Cell_2425	2.34939759	-0.57912	0.037632296	0.119712014	0.14285714285714285	0.005245363496355809
Cell_2426	2.34939759	-0.64008	0.03763449	0.119697001	0.14285714285714285	0.005246101165565623
Cell_2427	2.34939759	-0.70104	0.037783973	0.119684439	0.14285714285714285	0.005284763951651373
Cell_2428	2.34939759	-0.762	0.038027508	0.119676921	0.14285714285714285	0.0053479087425575235
Cell_2429	2.34939759	-0.82296	0.038236241	0.119669938	0.14285714285714285	0.005402338007394245
Cell_2430	2.34939759	-0.88392	0.038288733	0.119669423	0.14285714285714285	0.005416054865171371
Cell_2431	2.409638554	0.88392	0.437328268	0.119823225	0.14285714285714285	0.7578777699058709
Cell_2432	2.409638554	0.82296	0.446025405	0.119831778	0.14285714285714285	0.7904262420269657
Cell_2433	2.409638554	0.762	0.451494233	0.119828515	0.14285714285714285	0.8112705317743586
Cell_2434	2.409638554	0.70104	0.454634266	0.11983333	0.14285714285714285	0.8233522685760309
Cell_2435	2.409638554	0.64008	0.455997617	0.119836185	0.14285714285714285	0.8286250179344247
Cell_2436	2.409638554	0.57912	0.455975568	0.119842323	0.14285714285714285	0.8285284072979301
Cell_2437	2.409638554	0.51816	0.454636185	0.11984964	0.14285714285714285	0.8233255188838458
Cell_2438	2.409638554	0.4572	0.451782023	0.119859559	0.14285714285714285	0.8123124460094057
